TRINITY_DN98995_c0_g1
TRINITY_DN1757_c0_g1_i1.p1	3847.GLYMA07G05510.1	2.74e-194	550.0	COG1230@1|root,KOG1482@2759|Eukaryota,37ID4@33090|Viridiplantae,3GAQC@35493|Streptophyta,4JJAU@91835|fabids	33090|Viridiplantae	P	Metal tolerance protein	MTP1	GO:0000041,GO:0000325,GO:0003674,GO:0005215,GO:0005385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0006829,GO:0006873,GO:0006875,GO:0006882,GO:0008150,GO:0008324,GO:0009987,GO:0010035,GO:0010038,GO:0010043,GO:0015075,GO:0015318,GO:0016020,GO:0019725,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0031090,GO:0032879,GO:0034220,GO:0042221,GO:0042592,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046873,GO:0046915,GO:0046916,GO:0048878,GO:0050789,GO:0050794,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055065,GO:0055069,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0061088,GO:0065007,GO:0065008,GO:0070838,GO:0071577,GO:0072503,GO:0072507,GO:0072509,GO:0072511,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098771,GO:0098805	-	ko:K12128,ko:K14689	ko04712,map04712	-	-	-	ko00000,ko00001,ko02000	2.A.4.3.1,2.A.4.3.4	-	-	Cation_efflux
TRINITY_DN8985_c0_g1_i3.p1	3827.XP_004505363.1	6.16e-68	209.0	2CXWR@1|root,2S0BH@2759|Eukaryota,37US6@33090|Viridiplantae,3GIMW@35493|Streptophyta,4JTW7@91835|fabids	33090|Viridiplantae	S	Glucan endo-1,3-beta-glucosidase-like protein	-	-	-	-	-	-	-	-	-	-	-	-	X8
TRINITY_DN94405_c0_g1
TRINITY_DN3756_c0_g2_i1.p1	3827.XP_004501491.1	8.75e-146	423.0	COG0654@1|root,KOG1298@2759|Eukaryota,37M2X@33090|Viridiplantae,3G8B7@35493|Streptophyta,4JJS7@91835|fabids	33090|Viridiplantae	I	Squalene monooxygenase-like	-	GO:0001101,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006629,GO:0006694,GO:0006950,GO:0008150,GO:0008152,GO:0008202,GO:0008610,GO:0009058,GO:0009414,GO:0009415,GO:0009628,GO:0010035,GO:0012505,GO:0016125,GO:0016126,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0071704,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1901700	1.14.14.17	ko:K00511	ko00100,ko00909,ko01100,ko01110,ko01130,map00100,map00909,map01100,map01110,map01130	-	R02874	RC00201	ko00000,ko00001,ko01000	-	-	-	SE
TRINITY_DN3833_c0_g1_i1.p1	3880.AES77575	8.06e-315	863.0	COG2124@1|root,KOG0156@2759|Eukaryota,37IUW@33090|Viridiplantae,3GHGM@35493|Streptophyta	33090|Viridiplantae	Q	Belongs to the cytochrome P450 family	CYP83A1	GO:0000162,GO:0002376,GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005783,GO:0005886,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006790,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0007275,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009314,GO:0009416,GO:0009605,GO:0009607,GO:0009617,GO:0009625,GO:0009628,GO:0009639,GO:0009641,GO:0009682,GO:0009683,GO:0009684,GO:0009759,GO:0009850,GO:0009851,GO:0009987,GO:0010114,GO:0010817,GO:0012505,GO:0016020,GO:0016043,GO:0016053,GO:0016143,GO:0016144,GO:0016491,GO:0016705,GO:0016709,GO:0018130,GO:0019438,GO:0019748,GO:0019752,GO:0019757,GO:0019758,GO:0019760,GO:0019761,GO:0022622,GO:0032501,GO:0032502,GO:0032787,GO:0033036,GO:0033037,GO:0033554,GO:0034641,GO:0034754,GO:0042343,GO:0042401,GO:0042430,GO:0042435,GO:0042445,GO:0042446,GO:0042545,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044550,GO:0045087,GO:0045229,GO:0046219,GO:0046394,GO:0046483,GO:0048364,GO:0048731,GO:0048830,GO:0048856,GO:0050896,GO:0051179,GO:0051641,GO:0051704,GO:0051707,GO:0051716,GO:0052386,GO:0052482,GO:0052542,GO:0052543,GO:0052544,GO:0052545,GO:0055114,GO:0065007,GO:0065008,GO:0070727,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0072330,GO:0098542,GO:0099402,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1901657,GO:1901659	1.14.14.19,1.14.14.32,1.14.14.43,1.14.14.45	ko:K00512,ko:K11818,ko:K12156	ko00140,ko00380,ko00966,ko01100,ko01110,ko01210,ko04913,ko04917,ko04927,ko04934,map00140,map00380,map00966,map01100,map01110,map01210,map04913,map04917,map04927,map04934	M00109,M00110,M00370	R02211,R03783,R04852,R04853,R08168,R08517,R08518,R08653,R08659,R08666,R10670,R10672	RC00607,RC00660,RC00923,RC01222,RC01705,RC02210	ko00000,ko00001,ko00002,ko00199,ko01000	-	-	-	p450
TRINITY_DN4364_c0_g4
TRINITY_DN4785_c0_g1_i2.p1	3827.XP_004515906.1	2.22e-121	352.0	2CM9B@1|root,2QPP2@2759|Eukaryota,37HWB@33090|Viridiplantae,3GBYU@35493|Streptophyta,4JDAF@91835|fabids	33090|Viridiplantae	S	Protein of unknown function (DUF4079)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4079
TRINITY_DN439_c0_g2
TRINITY_DN15950_c0_g1
TRINITY_DN16145_c0_g1_i1.p1	3827.XP_004493326.1	3.76e-306	843.0	COG0545@1|root,KOG0543@2759|Eukaryota,37PGW@33090|Viridiplantae,3GDE3@35493|Streptophyta,4JI88@91835|fabids	33090|Viridiplantae	O	Peptidyl-prolyl	-	GO:0000413,GO:0003674,GO:0003755,GO:0003824,GO:0005488,GO:0005527,GO:0005528,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0006457,GO:0006464,GO:0006807,GO:0006950,GO:0008144,GO:0008150,GO:0008152,GO:0009266,GO:0009408,GO:0009628,GO:0009987,GO:0010286,GO:0016853,GO:0016859,GO:0018193,GO:0018208,GO:0019538,GO:0033554,GO:0034605,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0051716,GO:0061077,GO:0070370,GO:0071704,GO:0097159,GO:0140096,GO:1901363,GO:1901564	5.2.1.8	ko:K09571	ko04915,map04915	-	-	-	ko00000,ko00001,ko01000,ko03110	-	-	-	FKBP_C,TPR_1,TPR_2
TRINITY_DN25744_c0_g2
TRINITY_DN35875_c0_g1
TRINITY_DN2864_c1_g3_i1.p1	3827.XP_004501253.1	0.0	991.0	COG0415@1|root,KOG0133@2759|Eukaryota,37QRZ@33090|Viridiplantae,3GFET@35493|Streptophyta,4JJJN@91835|fabids	33090|Viridiplantae	LT	Cryptochrome DASH	CRY3	-	4.1.99.3	ko:K01669	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_photolyase,FAD_binding_7
TRINITY_DN1459_c0_g1_i2.p1	3827.XP_004515722.1	0.0	1106.0	28I6U@1|root,2QQT2@2759|Eukaryota,37KBU@33090|Viridiplantae,3GG02@35493|Streptophyta,4JH4S@91835|fabids	33090|Viridiplantae	S	Putative S-adenosyl-L-methionine-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_29
TRINITY_DN6078_c1_g1_i1.p1	3827.XP_004491837.1	0.0	946.0	COG0626@1|root,KOG0053@2759|Eukaryota,37K09@33090|Viridiplantae,3G79I@35493|Streptophyta,4JHTG@91835|fabids	33090|Viridiplantae	E	Cystathionine gamma-synthase	CGS1	GO:0000096,GO:0000097,GO:0001887,GO:0003674,GO:0003824,GO:0003962,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006555,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009066,GO:0009067,GO:0009086,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0019752,GO:0019842,GO:0030170,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0048037,GO:0050662,GO:0070279,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.5.1.48	ko:K01739	ko00270,ko00450,ko00920,ko01100,ko01110,ko01130,ko01230,map00270,map00450,map00920,map01100,map01110,map01130,map01230	M00017	R00999,R01288,R02508,R03217,R03260,R04944,R04945,R04946	RC00020,RC00056,RC00069,RC00420,RC02848,RC02866	ko00000,ko00001,ko00002,ko01000	-	-	-	Cys_Met_Meta_PP
TRINITY_DN9003_c0_g1_i1.p2	3880.AES68245	7.84e-72	224.0	COG0412@1|root,KOG3043@2759|Eukaryota,37IHG@33090|Viridiplantae,3GATA@35493|Streptophyta,4JS31@91835|fabids	33090|Viridiplantae	Q	Dienelactone hydrolase family	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	3.1.1.45	ko:K01061	ko00361,ko00364,ko00623,ko01100,ko01110,ko01120,ko01130,map00361,map00364,map00623,map01100,map01110,map01120,map01130	-	R03893,R05510,R05511,R06835,R06838,R08120,R08121,R09136,R09220,R09222	RC01018,RC01906,RC01907,RC02441,RC02467,RC02468,RC02674,RC02675,RC02686	ko00000,ko00001,ko01000	-	-	-	DLH
TRINITY_DN22111_c0_g1
TRINITY_DN13722_c0_g1
TRINITY_DN13745_c0_g1_i2.p1	3827.XP_004489240.1	3.51e-145	410.0	2BYKQ@1|root,2QQ4A@2759|Eukaryota,37KIT@33090|Viridiplantae,3G7XG@35493|Streptophyta,4JH18@91835|fabids	33090|Viridiplantae	S	Germin-like protein subfamily 1 member	-	GO:0005575,GO:0005618,GO:0005623,GO:0030312,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Cupin_1
TRINITY_DN10913_c0_g1_i4.p1	3880.AES66141	1.01e-199	563.0	COG2939@1|root,KOG1282@2759|Eukaryota,37IR2@33090|Viridiplantae,3GCIT@35493|Streptophyta,4JJSD@91835|fabids	33090|Viridiplantae	O	Belongs to the peptidase S10 family	-	GO:0003674,GO:0003824,GO:0004180,GO:0004185,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0009056,GO:0009057,GO:0009987,GO:0016787,GO:0017171,GO:0019538,GO:0030163,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0051603,GO:0070008,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	ko:K16297	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_S10
TRINITY_DN11200_c1_g1
TRINITY_DN11_c0_g1_i5.p1	3880.AES89262	7.08e-272	746.0	COG3588@1|root,KOG1557@2759|Eukaryota,37J8J@33090|Viridiplantae,3GCU6@35493|Streptophyta,4JH8K@91835|fabids	33090|Viridiplantae	G	fructose-bisphosphate aldolase	-	-	4.1.2.13	ko:K01623	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000,ko03036,ko04131,ko04147	-	-	-	Glycolytic
TRINITY_DN3338_c0_g1_i1.p1	3880.AES71906	0.0	956.0	2CMVW@1|root,2QS91@2759|Eukaryota,37S5W@33090|Viridiplantae,3GFV7@35493|Streptophyta,4JFIH@91835|fabids	33090|Viridiplantae	S	Rhodanese Cell cycle control phosphatase superfamily protein	-	-	-	-	-	-	-	-	-	-	-	-	Rhodanese
TRINITY_DN79007_c1_g1_i1.p1	3880.AES63007	2.82e-101	297.0	COG0545@1|root,KOG0552@2759|Eukaryota,37UJN@33090|Viridiplantae,3GIYI@35493|Streptophyta,4JPEN@91835|fabids	33090|Viridiplantae	O	histone peptidyl-prolyl isomerization	-	-	-	-	-	-	-	-	-	-	-	-	Chloroa_b-bind
TRINITY_DN24054_c0_g1_i1.p1	3827.XP_004501764.1	3.06e-83	249.0	2AUV6@1|root,2RZUV@2759|Eukaryota,37U52@33090|Viridiplantae,3GJ2G@35493|Streptophyta,4JPQ8@91835|fabids	33090|Viridiplantae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Rubredoxin
TRINITY_DN15388_c2_g1_i1.p1	3880.AES98155	2.63e-208	580.0	COG3491@1|root,KOG0143@2759|Eukaryota,37RWD@33090|Viridiplantae,3G930@35493|Streptophyta,4JSV8@91835|fabids	33090|Viridiplantae	Q	Belongs to the iron ascorbate-dependent oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	2OG-FeII_Oxy,DIOX_N
TRINITY_DN1953_c0_g1_i2.p1	3880.AES63088	6.13e-58	181.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37VDY@33090|Viridiplantae,3GIR5@35493|Streptophyta,4JPTB@91835|fabids	33090|Viridiplantae	S	Protein of unknown function (DUF1685)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1685
TRINITY_DN10819_c0_g1
TRINITY_DN7468_c1_g3_i1.p1	3827.XP_004506769.1	4.27e-73	231.0	COG3239@1|root,2QQQ2@2759|Eukaryota,37JVP@33090|Viridiplantae,3GB8X@35493|Streptophyta	33090|Viridiplantae	I	omega-3 fatty acid desaturase	-	-	1.14.19.25,1.14.19.35,1.14.19.36	ko:K10257	-	-	-	-	ko00000,ko01000,ko01004	-	-	iRC1080.CRv4_Au5_s1_g1737_t1	DUF3474,FA_desaturase
TRINITY_DN4942_c0_g1_i1.p1	3827.XP_004494746.1	3.09e-217	604.0	COG2008@1|root,KOG1368@2759|Eukaryota,37IV6@33090|Viridiplantae,3GAPX@35493|Streptophyta,4JHBI@91835|fabids	33090|Viridiplantae	E	low-specificity L-threonine aldolase 1	-	-	4.1.2.48	ko:K01620	ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230	-	R00751,R06171	RC00312,RC00372	ko00000,ko00001,ko01000	-	-	-	Beta_elim_lyase
TRINITY_DN55745_c0_g1
TRINITY_DN9615_c0_g1_i1.p1	3880.AES94556	0.0	1304.0	KOG1922@1|root,KOG1922@2759|Eukaryota,37I0E@33090|Viridiplantae,3GCPY@35493|Streptophyta,4JF7G@91835|fabids	33090|Viridiplantae	TZ	Belongs to the formin-like family	-	GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005737,GO:0005819,GO:0005856,GO:0005886,GO:0008092,GO:0009524,GO:0015630,GO:0016020,GO:0030312,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0071944	-	-	-	-	-	-	-	-	-	-	FH2
TRINITY_DN11683_c0_g1_i1.p1	3880.AET00193	3.05e-164	478.0	COG0476@1|root,KOG2017@2759|Eukaryota,37JB8@33090|Viridiplantae,3G8N0@35493|Streptophyta,4JFWN@91835|fabids	33090|Viridiplantae	H	rhodanese-like PpiC domain-containing protein	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009507,GO:0009536,GO:0009719,GO:0009725,GO:0009735,GO:0010033,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050896	-	-	-	-	-	-	-	-	-	-	Rhodanese,Rotamase_3
TRINITY_DN13393_c0_g1_i3.p1	3827.XP_004490785.1	0.0	886.0	COG4284@1|root,KOG2638@2759|Eukaryota,37JM4@33090|Viridiplantae,3GAB1@35493|Streptophyta,4JFB5@91835|fabids	33090|Viridiplantae	G	UTP-glucose-1-phosphate uridylyltransferase	UGP	GO:0003674,GO:0003824,GO:0003983,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005975,GO:0005976,GO:0005977,GO:0005984,GO:0005985,GO:0006011,GO:0006073,GO:0006091,GO:0006112,GO:0006139,GO:0006725,GO:0006793,GO:0006807,GO:0006950,GO:0006970,GO:0007154,GO:0007275,GO:0008150,GO:0008152,GO:0009225,GO:0009267,GO:0009311,GO:0009555,GO:0009605,GO:0009628,GO:0009651,GO:0009987,GO:0009991,GO:0010035,GO:0010038,GO:0010941,GO:0010942,GO:0015980,GO:0016020,GO:0016036,GO:0016043,GO:0016740,GO:0016772,GO:0016779,GO:0031667,GO:0031668,GO:0031669,GO:0032501,GO:0032502,GO:0033036,GO:0033037,GO:0033554,GO:0034641,GO:0042221,GO:0042545,GO:0042594,GO:0042995,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044260,GO:0044262,GO:0044264,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0045229,GO:0046483,GO:0046686,GO:0048229,GO:0048518,GO:0048522,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051179,GO:0051641,GO:0051716,GO:0051748,GO:0052386,GO:0052543,GO:0052545,GO:0055086,GO:0055114,GO:0065007,GO:0070569,GO:0070727,GO:0071496,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0090406,GO:0120025,GO:1901135,GO:1901360	2.7.7.9	ko:K00963,ko:K02987	ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,ko03010,map00040,map00052,map00500,map00520,map01100,map01130,map03010	M00129,M00177,M00179,M00361,M00362,M00549	R00289	RC00002	br01610,ko00000,ko00001,ko00002,ko01000,ko03011	-	-	-	UDPGP
TRINITY_DN8228_c0_g1_i1.p1	3827.XP_004514232.1	6.53e-120	346.0	2CNCY@1|root,2QVAR@2759|Eukaryota,37I7A@33090|Viridiplantae,3GDNK@35493|Streptophyta,4JE94@91835|fabids	33090|Viridiplantae	S	plastid-lipid-associated protein 11	-	-	-	-	-	-	-	-	-	-	-	-	PAP_fibrillin
TRINITY_DN11130_c1_g1_i1.p1	3827.XP_004500219.1	0.0	1627.0	COG0058@1|root,KOG2099@2759|Eukaryota,37PPE@33090|Viridiplantae,3GCI5@35493|Streptophyta,4JNIY@91835|fabids	33090|Viridiplantae	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	PHO1	GO:0000272,GO:0001101,GO:0003674,GO:0003824,GO:0004645,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005977,GO:0005980,GO:0006073,GO:0006091,GO:0006112,GO:0006950,GO:0008144,GO:0008150,GO:0008152,GO:0008184,GO:0009056,GO:0009057,GO:0009251,GO:0009414,GO:0009415,GO:0009507,GO:0009536,GO:0009628,GO:0009987,GO:0010035,GO:0010038,GO:0015980,GO:0016052,GO:0016740,GO:0016757,GO:0016758,GO:0019842,GO:0030170,GO:0036094,GO:0042221,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046686,GO:0048037,GO:0050662,GO:0050896,GO:0055114,GO:0070279,GO:0071704,GO:0097159,GO:1901363,GO:1901575,GO:1901700	2.4.1.1	ko:K00688	ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931	-	R02111	-	ko00000,ko00001,ko01000	-	GT35	-	Phosphorylase
TRINITY_DN15785_c0_g1
TRINITY_DN478_c0_g1
TRINITY_DN10324_c6_g1_i1.p1	3880.AES59251	0.0	1977.0	COG1003@1|root,KOG2040@2759|Eukaryota,37JTX@33090|Viridiplantae,3GEI5@35493|Streptophyta,4JMMM@91835|fabids	33090|Viridiplantae	E	The glycine cleavage system catalyzes the degradation of glycine	GCSP	GO:0000166,GO:0001505,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006520,GO:0006544,GO:0006546,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009069,GO:0009071,GO:0009507,GO:0009526,GO:0009532,GO:0009534,GO:0009536,GO:0009570,GO:0009579,GO:0009941,GO:0009987,GO:0010035,GO:0010038,GO:0016054,GO:0017076,GO:0017144,GO:0019752,GO:0030554,GO:0031967,GO:0031975,GO:0031976,GO:0031984,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042133,GO:0042135,GO:0042221,GO:0042737,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0046686,GO:0048046,GO:0050896,GO:0065007,GO:0065008,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	1.4.4.2	ko:K00281	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221,R03425	RC00022,RC00929,RC02834,RC02880	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s12_g3759_t1	GDC-P
TRINITY_DN691_c0_g1_i2.p1	3827.XP_004516993.1	8.67e-55	173.0	2AMXX@1|root,2RZD3@2759|Eukaryota,37UYB@33090|Viridiplantae,3GJ02@35493|Streptophyta,4JUFN@91835|fabids	33090|Viridiplantae	S	zinc-finger of the FCS-type, C2-C2	-	-	-	-	-	-	-	-	-	-	-	-	zf-FLZ
TRINITY_DN5964_c0_g1_i1.p1	3880.AES90846	0.0	1105.0	COG3104@1|root,KOG1237@2759|Eukaryota,37JQT@33090|Viridiplantae,3G8RH@35493|Streptophyta,4JKDC@91835|fabids	33090|Viridiplantae	E	Protein NRT1 PTR FAMILY	-	GO:0001101,GO:0003674,GO:0005215,GO:0005451,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006820,GO:0007275,GO:0007568,GO:0008150,GO:0008324,GO:0008509,GO:0009987,GO:0010035,GO:0010150,GO:0010167,GO:0015075,GO:0015077,GO:0015078,GO:0015079,GO:0015103,GO:0015112,GO:0015291,GO:0015297,GO:0015298,GO:0015299,GO:0015318,GO:0015386,GO:0015491,GO:0015672,GO:0015698,GO:0015706,GO:0016020,GO:0022804,GO:0022821,GO:0022857,GO:0022890,GO:0030001,GO:0032501,GO:0032502,GO:0034220,GO:0042221,GO:0042592,GO:0044464,GO:0046873,GO:0048366,GO:0048367,GO:0048731,GO:0048827,GO:0048856,GO:0048878,GO:0050801,GO:0050896,GO:0051179,GO:0051234,GO:0055065,GO:0055067,GO:0055075,GO:0055080,GO:0055085,GO:0065007,GO:0065008,GO:0071705,GO:0071804,GO:0071805,GO:0071944,GO:0090693,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:0098771,GO:0099402,GO:0099516,GO:1901698,GO:1901700,GO:1902600	-	ko:K14638	-	-	-	-	ko00000,ko02000	2.A.17.3	-	-	PTR2
TRINITY_DN18938_c0_g1_i3.p1	3827.XP_004489434.1	7.04e-111	320.0	2BMR5@1|root,2S1MH@2759|Eukaryota,37S0Y@33090|Viridiplantae,3GI84@35493|Streptophyta,4JNYE@91835|fabids	33090|Viridiplantae	S	Lamin-like protein	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0016020,GO:0031224,GO:0031225,GO:0031226,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0046658,GO:0071944	-	-	-	-	-	-	-	-	-	-	Cu_bind_like
TRINITY_DN3048_c0_g2_i1.p1	3827.XP_004488361.1	2.39e-53	176.0	COG2130@1|root,KOG1196@2759|Eukaryota,37NAG@33090|Viridiplantae,3G8UY@35493|Streptophyta,4JD0W@91835|fabids	33090|Viridiplantae	S	2-alkenal reductase (NADP( )-dependent)-like	-	-	-	-	-	-	-	-	-	-	-	-	ADH_N_2,ADH_zinc_N
TRINITY_DN3756_c0_g3_i1.p1	3827.XP_004501491.1	3.38e-71	229.0	COG0654@1|root,KOG1298@2759|Eukaryota,37M2X@33090|Viridiplantae,3G8B7@35493|Streptophyta,4JJS7@91835|fabids	33090|Viridiplantae	I	Squalene monooxygenase-like	-	GO:0001101,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0006629,GO:0006694,GO:0006950,GO:0008150,GO:0008152,GO:0008202,GO:0008610,GO:0009058,GO:0009414,GO:0009415,GO:0009628,GO:0010035,GO:0012505,GO:0016125,GO:0016126,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0050896,GO:0071704,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617,GO:1901700	1.14.14.17	ko:K00511	ko00100,ko00909,ko01100,ko01110,ko01130,map00100,map00909,map01100,map01110,map01130	-	R02874	RC00201	ko00000,ko00001,ko01000	-	-	-	SE
