TRINITY_DN5835_c0_g1
TRINITY_DN11142_c0_g1_i1.p1	3880.AES98646	0.0	1077.0	KOG1595@1|root,KOG1595@2759|Eukaryota,37R7Z@33090|Viridiplantae,3G9R1@35493|Streptophyta,4JJWX@91835|fabids	33090|Viridiplantae	O	zinc finger CCCH domain-containing protein	-	GO:0003674,GO:0003700,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:0140110,GO:1903506,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	Ank,Ank_2,Ank_4,zf-CCCH
TRINITY_DN3385_c0_g1
TRINITY_DN2226_c0_g2_i1.p1	3827.XP_004508416.1	0.0	951.0	COG5273@1|root,KOG0509@2759|Eukaryota,37RNH@33090|Viridiplantae,3GBXW@35493|Streptophyta,4JEID@91835|fabids	33090|Viridiplantae	S	Belongs to the DHHC palmitoyltransferase family	TIP1	GO:0000035,GO:0000902,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0008150,GO:0009653,GO:0009826,GO:0009932,GO:0009987,GO:0012505,GO:0016043,GO:0016049,GO:0031410,GO:0031982,GO:0031984,GO:0032502,GO:0032989,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0048589,GO:0048856,GO:0048869,GO:0060560,GO:0071840,GO:0097708,GO:0098791	2.3.1.225	ko:K20032	-	-	-	-	ko00000,ko01000,ko04131	9.B.37.1,9.B.37.3	-	-	Ank,Ank_2,Ank_3,Ank_4,DHHC
TRINITY_DN1797_c0_g1_i1.p1	3827.XP_004487604.1	1.65e-108	317.0	2AIT6@1|root,2RZ5H@2759|Eukaryota,37USU@33090|Viridiplantae,3GIEW@35493|Streptophyta,4JQ41@91835|fabids	33090|Viridiplantae	S	NDR1-like	-	GO:0002376,GO:0005575,GO:0005623,GO:0005886,GO:0005911,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008219,GO:0009506,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009626,GO:0009814,GO:0009816,GO:0009817,GO:0009987,GO:0010941,GO:0010942,GO:0012501,GO:0016020,GO:0030054,GO:0031224,GO:0031225,GO:0031226,GO:0033554,GO:0034050,GO:0042742,GO:0043207,GO:0044425,GO:0044459,GO:0044464,GO:0045087,GO:0046658,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050832,GO:0050896,GO:0051704,GO:0051707,GO:0051716,GO:0055044,GO:0065007,GO:0071944,GO:0098542	-	-	-	-	-	-	-	-	-	-	LEA_2
TRINITY_DN6555_c0_g2_i1.p1	3827.XP_004489498.1	2.19e-261	785.0	28I92@1|root,2QQJE@2759|Eukaryota,37M5G@33090|Viridiplantae,3GG0S@35493|Streptophyta,4JNTG@91835|fabids	33090|Viridiplantae	T	TMV resistance protein N-like	-	-	-	-	-	-	-	-	-	-	-	-	NB-ARC,TIR
TRINITY_DN14531_c0_g1_i2.p1	3847.GLYMA18G53480.1	4.46e-118	357.0	KOG2027@1|root,KOG2027@2759|Eukaryota,37S6B@33090|Viridiplantae,3GF7Y@35493|Streptophyta,4JJJ3@91835|fabids	33090|Viridiplantae	Z	Regulator of Vps4 activity in the MVB pathway	-	-	-	ko:K19476	ko04144,map04144	-	-	-	ko00000,ko00001	-	-	-	Ist1
TRINITY_DN573_c0_g1_i1.p1	3827.XP_004502820.1	9.56e-120	355.0	2A6Y9@1|root,2RYCZ@2759|Eukaryota,37TRF@33090|Viridiplantae,3GIBM@35493|Streptophyta,4JP06@91835|fabids	33090|Viridiplantae	K	WRKY transcription factor	WRKY54	GO:0001101,GO:0002218,GO:0002252,GO:0002253,GO:0002376,GO:0002682,GO:0002684,GO:0003674,GO:0003700,GO:0006355,GO:0006950,GO:0006952,GO:0006955,GO:0007154,GO:0007165,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0009620,GO:0009627,GO:0009682,GO:0009719,GO:0009725,GO:0009751,GO:0009753,GO:0009755,GO:0009814,GO:0009862,GO:0009863,GO:0009864,GO:0009867,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010033,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0014070,GO:0019219,GO:0019222,GO:0023052,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031347,GO:0031349,GO:0032870,GO:0035690,GO:0042221,GO:0042493,GO:0042742,GO:0043207,GO:0045087,GO:0045088,GO:0045089,GO:0045892,GO:0045934,GO:0046677,GO:0048518,GO:0048519,GO:0048523,GO:0048583,GO:0048584,GO:0048831,GO:0050776,GO:0050778,GO:0050789,GO:0050793,GO:0050794,GO:0050832,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051239,GO:0051241,GO:0051252,GO:0051253,GO:0051704,GO:0051707,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071229,GO:0071236,GO:0071310,GO:0071395,GO:0071407,GO:0071446,GO:0071495,GO:0080090,GO:0080134,GO:0098542,GO:0140110,GO:1900055,GO:1900056,GO:1901698,GO:1901700,GO:1901701,GO:1902679,GO:1903506,GO:1903507,GO:1905622,GO:2000024,GO:2000026,GO:2000112,GO:2000113,GO:2001141	-	-	-	-	-	-	-	-	-	-	WRKY
TRINITY_DN2064_c0_g1_i2.p1	3880.AES72446	5.18e-157	450.0	2CMA2@1|root,2QPRM@2759|Eukaryota,37KWZ@33090|Viridiplantae,3G9RK@35493|Streptophyta,4JF9W@91835|fabids	33090|Viridiplantae	K	WRKY transcription factor	WRKY30	GO:0000302,GO:0001067,GO:0001101,GO:0002376,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0006950,GO:0006952,GO:0006955,GO:0006979,GO:0007275,GO:0007568,GO:0008150,GO:0009507,GO:0009536,GO:0009605,GO:0009607,GO:0009617,GO:0009636,GO:0009719,GO:0009725,GO:0009751,GO:0009814,GO:0009816,GO:0009889,GO:0009891,GO:0009893,GO:0010033,GO:0010035,GO:0010150,GO:0010193,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0014070,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031347,GO:0032501,GO:0032502,GO:0042221,GO:0042493,GO:0042542,GO:0042742,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0045087,GO:0045893,GO:0045935,GO:0046677,GO:0048366,GO:0048367,GO:0048518,GO:0048522,GO:0048583,GO:0048731,GO:0048827,GO:0048856,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0080090,GO:0080134,GO:0090693,GO:0097159,GO:0098542,GO:0099402,GO:0140110,GO:1901363,GO:1901698,GO:1901700,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	-	-	-	-	-	-	-	-	-	WRKY
TRINITY_DN12534_c0_g1_i3.p1	3827.XP_004497115.1	3.01e-137	402.0	KOG1362@1|root,KOG1362@2759|Eukaryota,37MFX@33090|Viridiplantae,3G83V@35493|Streptophyta,4JFU5@91835|fabids	33090|Viridiplantae	I	Belongs to the CTL (choline transporter-like) family	-	-	-	-	-	-	-	-	-	-	-	-	Choline_transpo
TRINITY_DN854_c0_g1_i1.p1	3827.XP_004486177.1	6.16e-247	696.0	28KH1@1|root,2QSY8@2759|Eukaryota,37P2H@33090|Viridiplantae,3GDXC@35493|Streptophyta,4JJ8V@91835|fabids	33090|Viridiplantae	K	WRKY transcription factor	WRKY6	GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0006355,GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0009991,GO:0010033,GO:0010036,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016036,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042221,GO:0042493,GO:0042594,GO:0044212,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071496,GO:0080029,GO:0080090,GO:0080169,GO:0097159,GO:0140110,GO:1901363,GO:1901698,GO:1901700,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	-	-	-	-	-	-	-	-	-	WRKY
TRINITY_DN14796_c0_g1_i6.p1	3880.AET01894	3.01e-227	631.0	COG3240@1|root,2QQWV@2759|Eukaryota,37K3F@33090|Viridiplantae,3GX9X@35493|Streptophyta,4JJD3@91835|fabids	33090|Viridiplantae	I	Belongs to the 'GDSL' lipolytic enzyme family	-	GO:0003674,GO:0003824,GO:0016298,GO:0016787,GO:0016788	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL
TRINITY_DN12279_c1_g1
TRINITY_DN21317_c0_g3
TRINITY_DN1124_c0_g1_i4.p1	3880.AES91006	2.93e-130	375.0	28JD8@1|root,2QRS3@2759|Eukaryota,37KGM@33090|Viridiplantae,3GG8K@35493|Streptophyta,4JE91@91835|fabids	33090|Viridiplantae	S	Protein of unknown function (DUF1442)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1442
TRINITY_DN2451_c0_g1_i1.p1	3827.XP_004506434.1	0.0	1116.0	KOG0167@1|root,KOG0167@2759|Eukaryota,37REY@33090|Viridiplantae,3GD02@35493|Streptophyta,4JNFX@91835|fabids	33090|Viridiplantae	S	RING-type E3 ubiquitin transferase	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0008150,GO:0010033,GO:0010200,GO:0010243,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050896,GO:1901698,GO:1901700	-	-	-	-	-	-	-	-	-	-	Arm,U-box
TRINITY_DN28825_c0_g2_i1.p1	3827.XP_004499515.1	0.0	1224.0	COG4886@1|root,2QQCM@2759|Eukaryota,37SW5@33090|Viridiplantae,3G73R@35493|Streptophyta,4JIEF@91835|fabids	33090|Viridiplantae	T	Belongs to the protein kinase superfamily. Ser Thr protein kinase family	-	GO:0002215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005886,GO:0006950,GO:0006952,GO:0007275,GO:0008150,GO:0009791,GO:0009825,GO:0009845,GO:0009987,GO:0016020,GO:0016049,GO:0032501,GO:0032502,GO:0040007,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0048856,GO:0050896,GO:0071944,GO:0090351	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8,Pkinase
TRINITY_DN987_c1_g1_i2.p1	3827.XP_004504583.1	0.0	1279.0	28HFA@1|root,2QPTA@2759|Eukaryota,37JZW@33090|Viridiplantae,3GE2C@35493|Streptophyta,4JEXE@91835|fabids	33090|Viridiplantae	S	OBERON 3-like	-	GO:0001708,GO:0007275,GO:0007389,GO:0008150,GO:0009653,GO:0009790,GO:0009880,GO:0009888,GO:0009933,GO:0009987,GO:0010014,GO:0030154,GO:0032501,GO:0032502,GO:0045165,GO:0048507,GO:0048532,GO:0048856,GO:0048869,GO:0090421	-	-	-	-	-	-	-	-	-	-	Oberon_cc,PHD_Oberon
TRINITY_DN1182_c0_g1_i1.p1	3827.XP_004496359.1	1.45e-279	809.0	COG4886@1|root,2QUNV@2759|Eukaryota,37IEF@33090|Viridiplantae,3G861@35493|Streptophyta,4JIKP@91835|fabids	33090|Viridiplantae	T	Leucine-rich repeat receptor-like tyrosine-protein kinase	-	-	-	-	-	-	-	-	-	-	-	-	LRRNT_2,LRR_1,LRR_4,LRR_6,LRR_8,Pkinase,Pkinase_Tyr
TRINITY_DN2749_c0_g1_i1.p1	3827.XP_004498719.1	0.0	1348.0	COG0515@1|root,2QSMP@2759|Eukaryota,37QTP@33090|Viridiplantae,3GCIU@35493|Streptophyta,4JGZ3@91835|fabids	33090|Viridiplantae	T	G-type lectin S-receptor-like serine threonine-protein kinase	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005488,GO:0005515,GO:0005516,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	B_lectin,PAN_2,Pkinase,S_locus_glycop
TRINITY_DN1491_c0_g1_i1.p1	3880.AES60279	8.59e-133	383.0	COG5147@1|root,KOG0048@2759|Eukaryota,37JGS@33090|Viridiplantae,3G93C@35493|Streptophyta,4JP3F@91835|fabids	33090|Viridiplantae	K	Myb-related protein Myb4-like	-	GO:0000981,GO:0000988,GO:0000989,GO:0001067,GO:0001076,GO:0001101,GO:0001134,GO:0001135,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0006357,GO:0006950,GO:0006970,GO:0008150,GO:0009266,GO:0009409,GO:0009414,GO:0009415,GO:0009628,GO:0009651,GO:0009719,GO:0009723,GO:0009725,GO:0009733,GO:0009753,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0019219,GO:0019222,GO:0030154,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032502,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044424,GO:0044464,GO:0045893,GO:0045935,GO:0046686,GO:0048518,GO:0048522,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1901698,GO:1901700,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K09422	-	-	-	-	ko00000,ko03000	-	-	-	Myb_DNA-binding
TRINITY_DN806_c0_g1_i1.p1	3847.GLYMA19G00710.1	5.85e-42	140.0	2CGZY@1|root,2S4G0@2759|Eukaryota,37WJ6@33090|Viridiplantae,3GKGC@35493|Streptophyta,4JQS0@91835|fabids	33090|Viridiplantae	S	Nonspecific lipid-transfer protein	-	-	-	-	-	-	-	-	-	-	-	-	LTP_2
TRINITY_DN3802_c0_g1_i2.p1	3827.XP_004499438.1	3.16e-151	429.0	KOG0800@1|root,KOG0800@2759|Eukaryota,37JFY@33090|Viridiplantae,3GGXW@35493|Streptophyta	33090|Viridiplantae	O	E3 ubiquitin-protein ligase	-	GO:0000209,GO:0003674,GO:0003824,GO:0004842,GO:0006464,GO:0006508,GO:0006511,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010498,GO:0016567,GO:0016740,GO:0019538,GO:0019787,GO:0019941,GO:0030163,GO:0032446,GO:0036211,GO:0043161,GO:0043170,GO:0043412,GO:0043632,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0051603,GO:0061630,GO:0061659,GO:0070647,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	2.3.2.27	ko:K11982	-	-	-	-	ko00000,ko01000,ko04121,ko04131	-	-	-	zf-RING_2,zinc_ribbon_9
TRINITY_DN9723_c0_g1_i3.p1	3880.AES68752	1.69e-91	293.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37P43@33090|Viridiplantae,3GF32@35493|Streptophyta,4JRI5@91835|fabids	33090|Viridiplantae	T	disease resistance	-	-	-	ko:K19613	ko04014,map04014	-	-	-	ko00000,ko00001	-	-	-	NB-ARC
TRINITY_DN371_c0_g1_i6.p1	3880.AES89886	2.89e-204	598.0	COG4886@1|root,2R41B@2759|Eukaryota,37TDP@33090|Viridiplantae,3GCY2@35493|Streptophyta,4JFD5@91835|fabids	33090|Viridiplantae	S	resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	LRR_3,LRR_8,NB-ARC,TIR
TRINITY_DN16836_c0_g3
TRINITY_DN9244_c0_g1_i2.p1	3880.AES98525	3.33e-289	794.0	COG0515@1|root,KOG1187@2759|Eukaryota,37PKW@33090|Viridiplantae,3G7ZQ@35493|Streptophyta,4JSWW@91835|fabids	33090|Viridiplantae	T	Belongs to the protein kinase superfamily	-	GO:0000302,GO:0001101,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004683,GO:0005488,GO:0005515,GO:0005516,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0006979,GO:0008150,GO:0008152,GO:0009266,GO:0009409,GO:0009628,GO:0009636,GO:0009651,GO:0009719,GO:0009725,GO:0009737,GO:0009987,GO:0010033,GO:0010035,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0033993,GO:0036211,GO:0042221,GO:0042493,GO:0042542,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0046677,GO:0050896,GO:0071704,GO:0097305,GO:0140096,GO:1901564,GO:1901700	2.7.11.1	ko:K04733	ko04010,ko04064,ko04620,ko04621,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05164,map04010,map04064,map04620,map04621,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05164	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr
TRINITY_DN2465_c0_g1_i1.p1	3880.AES59499	4.59e-114	338.0	28NIN@1|root,2QV49@2759|Eukaryota,37M4P@33090|Viridiplantae,3GFD5@35493|Streptophyta	33090|Viridiplantae	S	Protein of unknown function (DUF1645)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1645
TRINITY_DN108_c0_g1_i1.p1	3827.XP_004485707.1	0.0	1145.0	2CMEA@1|root,2QQ42@2759|Eukaryota,37HR0@33090|Viridiplantae,3GBKY@35493|Streptophyta,4JHVB@91835|fabids	33090|Viridiplantae	S	Calmodulin binding protein-like	-	-	-	-	-	-	-	-	-	-	-	-	Calmodulin_bind
TRINITY_DN2915_c0_g1_i1.p1	3827.XP_004494841.1	0.0	969.0	KOG0167@1|root,KOG0167@2759|Eukaryota,37IAR@33090|Viridiplantae,3GEK3@35493|Streptophyta,4JGNU@91835|fabids	33090|Viridiplantae	S	RING-type E3 ubiquitin transferase	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Arm,Arm_2,U-box
TRINITY_DN3406_c0_g1_i1.p1	3880.AES70879	1.45e-186	527.0	2BC54@1|root,2S0ZC@2759|Eukaryota,37UUZ@33090|Viridiplantae,3GFNN@35493|Streptophyta,4JPHV@91835|fabids	33090|Viridiplantae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	F-box
TRINITY_DN7052_c0_g2
TRINITY_DN4491_c0_g2
TRINITY_DN4449_c1_g1
TRINITY_DN53604_c0_g1
TRINITY_DN1556_c0_g1_i2.p1	3827.XP_004499007.1	7.64e-94	282.0	KOG1721@1|root,KOG1721@2759|Eukaryota,37TRK@33090|Viridiplantae,3GGRF@35493|Streptophyta,4JP5X@91835|fabids	33090|Viridiplantae	S	ZINC FINGER protein	-	-	-	-	-	-	-	-	-	-	-	-	zf-C2H2_6
TRINITY_DN11128_c0_g1_i1.p1	3880.AES71828	2.47e-71	218.0	KOG4135@1|root,KOG4135@2759|Eukaryota,37RIR@33090|Viridiplantae,3GHAV@35493|Streptophyta,4JEC0@91835|fabids	33090|Viridiplantae	G	N-acetyltransferase 9-like	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3
TRINITY_DN1138_c0_g1
TRINITY_DN3522_c0_g2_i1.p1	3880.AES66930	0.0	1295.0	COG4886@1|root,2R41B@2759|Eukaryota,37TDP@33090|Viridiplantae,3GCY2@35493|Streptophyta,4JFD5@91835|fabids	33090|Viridiplantae	S	resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	LRR_3,LRR_8,NB-ARC,TIR
TRINITY_DN6647_c0_g1_i1.p1	3827.XP_004498364.1	0.0	1048.0	COG0515@1|root,KOG1187@2759|Eukaryota,37K1S@33090|Viridiplantae,3G7RV@35493|Streptophyta,4JJI4@91835|fabids	33090|Viridiplantae	T	receptor-like protein kinase	-	GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0005575,GO:0005623,GO:0005886,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	-	-	-	-	-	-	-	-	-	Pkinase,Pkinase_Tyr
TRINITY_DN3700_c0_g1_i1.p1	3880.AES73323	6.18e-103	310.0	28KK9@1|root,2QT1Q@2759|Eukaryota,37JBQ@33090|Viridiplantae,3GA4P@35493|Streptophyta,4JIT3@91835|fabids	33090|Viridiplantae	S	acetyltransferase At3g50280-like	-	GO:0000902,GO:0000904,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009653,GO:0009888,GO:0009987,GO:0010026,GO:0010090,GO:0010143,GO:0016043,GO:0030154,GO:0032502,GO:0032989,GO:0043170,GO:0044424,GO:0044464,GO:0048468,GO:0048856,GO:0048869,GO:0051179,GO:0071704,GO:0071840,GO:0090558,GO:0090626,GO:1901576	-	-	-	-	-	-	-	-	-	-	Transferase
TRINITY_DN5209_c0_g1_i1.p1	3880.AES71163	0.0	1281.0	COG0515@1|root,KOG1187@2759|Eukaryota,37I05@33090|Viridiplantae,3GAGH@35493|Streptophyta,4JE4S@91835|fabids	33090|Viridiplantae	T	Serine threonine-protein kinase-like protein	-	GO:0003674,GO:0005488,GO:0005515,GO:0042802,GO:0042803,GO:0046983	2.7.11.1	ko:K04730	ko04010,ko04064,ko04620,ko04624,ko04722,ko05133,ko05140,ko05142,ko05145,ko05152,ko05162,ko05169,map04010,map04064,map04620,map04624,map04722,map05133,map05140,map05142,map05145,map05152,map05162,map05169	M00686	-	-	ko00000,ko00001,ko00002,ko01000,ko01001	-	-	-	Pkinase,Pkinase_Tyr,RCC1_2
TRINITY_DN13287_c0_g1_i1.p1	3827.XP_004506202.1	1.88e-143	416.0	28NKP@1|root,2QVIW@2759|Eukaryota,37MDG@33090|Viridiplantae,3GEUF@35493|Streptophyta,4JSN8@91835|fabids	33090|Viridiplantae	S	F-box protein At2g27310-like	-	GO:0000151,GO:0005575,GO:0005622,GO:0005623,GO:0008150,GO:0016020,GO:0019005,GO:0019216,GO:0019218,GO:0019222,GO:0031461,GO:0032991,GO:0044424,GO:0044464,GO:0050789,GO:0065007,GO:0080090,GO:1902494,GO:1990234	-	-	-	-	-	-	-	-	-	-	F-box,F-box-like
TRINITY_DN21617_c3_g1_i1.p1	3880.AES78724	0.0	1845.0	COG4886@1|root,2R41B@2759|Eukaryota,37TDP@33090|Viridiplantae,3GCY2@35493|Streptophyta,4JFD5@91835|fabids	33090|Viridiplantae	S	resistance protein	-	-	-	ko:K22038	-	-	-	-	ko00000,ko02000	1.A.25.3	-	-	LRR_3,NB-ARC,TIR
TRINITY_DN6850_c1_g3_i1.p1	3983.cassava4.1_006914m	5.33e-50	173.0	COG0515@1|root,2QQPF@2759|Eukaryota,37NE4@33090|Viridiplantae,3GAQM@35493|Streptophyta,4JIH7@91835|fabids	33090|Viridiplantae	T	Belongs to the protein kinase superfamily. Ser Thr protein kinase family	-	GO:0007275,GO:0008150,GO:0009653,GO:0009791,GO:0010015,GO:0010101,GO:0010102,GO:0010468,GO:0019222,GO:0022622,GO:0032501,GO:0032502,GO:0048364,GO:0048527,GO:0048528,GO:0048731,GO:0048856,GO:0050789,GO:0060255,GO:0065007,GO:0090696,GO:0090697,GO:0090698,GO:0099402,GO:1905392	-	ko:K00924	-	-	-	-	ko00000,ko01000	-	-	-	LRRNT_2,LRR_1,LRR_6,LRR_8,Pkinase
TRINITY_DN47390_c0_g1
TRINITY_DN1672_c0_g1_i2.p1	3880.AES68755	0.0	1133.0	KOG4658@1|root,KOG4658@2759|Eukaryota,37P43@33090|Viridiplantae,3GF32@35493|Streptophyta,4JRI5@91835|fabids	33090|Viridiplantae	T	disease resistance	-	-	-	ko:K19613	ko04014,map04014	-	-	-	ko00000,ko00001	-	-	-	NB-ARC
TRINITY_DN5178_c0_g1_i1.p1	3827.XP_004514409.1	5.1e-270	790.0	28MXT@1|root,2QUGA@2759|Eukaryota,37QP9@33090|Viridiplantae,3GF7B@35493|Streptophyta,4JNBC@91835|fabids	33090|Viridiplantae	S	Nuclear matrix constituent protein	-	GO:0000229,GO:0000785,GO:0000789,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005652,GO:0005654,GO:0005694,GO:0005737,GO:0005829,GO:0006996,GO:0006997,GO:0008150,GO:0009987,GO:0012505,GO:0016043,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032535,GO:0034399,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0065007,GO:0065008,GO:0070013,GO:0071840,GO:0090066,GO:0097298	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN3157_c0_g1_i1.p1	3827.XP_004491170.1	0.0	897.0	KOG0274@1|root,KOG0274@2759|Eukaryota,37IB3@33090|Viridiplantae,3GC49@35493|Streptophyta,4JEQY@91835|fabids	33090|Viridiplantae	S	F-box WD-40 repeat-containing protein	-	GO:0006950,GO:0007154,GO:0008150,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0016036,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0042594,GO:0050896,GO:0051716,GO:0071496	-	-	-	-	-	-	-	-	-	-	F-box,F-box-like,Lipase_GDSL,WD40
TRINITY_DN8536_c0_g1_i1.p1	3880.AES95397	0.0	1098.0	COG0515@1|root,2QT06@2759|Eukaryota,37QFR@33090|Viridiplantae,3GCKK@35493|Streptophyta,4JJPN@91835|fabids	33090|Viridiplantae	T	L-type lectin-domain containing receptor kinase	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Lectin_legB,Pkinase,Pkinase_Tyr
